标题,参考价,京东价,京东链接,产品图片,产品参数
三段式全模玩家噬魂1300电源,880,,,https://2b.zol-img.com.cn/product/201_320x240/481/ceisCVluqmvv2.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：1200W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：13个
PFC类型：主动式PFC
转换效率：90%"
美商海盗船sf750 白金级电源 sf600 金牌 额定600w,889,,,https://2a.zol-img.com.cn/product/229_320x240/238/cedbzJE0UtNT.jpg,"电源类型：sfx 电源
出线类型：全模组化
额定功率：750W
最大功率：暂无数据
主板接口：20+4 pin
硬盘接口：暂无数据
转换效率：金牌（90%）
PFC类型：暂无数据"
海盗船RM650,889,,,https://2f.zol-img.com.cn/product/130_320x240/275/celdEqBAS9cQY.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：92%"
超频三GI-P750,899,,,https://2b.zol-img.com.cn/product/205_320x240/971/cekBJhxpuVE.jpg,"电源类型：台式机电源
出线类型：非模组电源
额定功率：750W
最大功率：850W
主板接口：20+4pin
硬盘接口：6个
PFC类型：主动式（功率因数>0.99）
转换效率：暂无数据"
酷冷至尊V850 Gold V2白色版,899,869.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100017754748.html,https://2a.zol-img.com.cn/product/211_320x240/448/ceGk1vWgXydmM.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：850W
最大功率：暂无数据
主板接口：24pin
硬盘接口：12个
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据"
骨伽GX-F650,899,,,https://2f.zol-img.com.cn/product/191_320x240/209/ceKOjsR2BiZeU.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：778W
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式（功率因数为0.98）
转换效率：92%"
GIGABYTE 金雕850,899,999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/41253954876.html,https://2e.zol-img.com.cn/product/253_320x240/884/ce6sRGizCxwEw.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：6个
PFC类型：主动式
转换效率：暂无数据"
九州风神PQ850M,899,799.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10045638967300.html,https://2e.zol-img.com.cn/product/253_320x240/986/cejSor7ukksDA.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：暂无数据
转换效率：暂无数据"
长城GX 850W,899,509.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10066391855368.html,https://2a.zol-img.com.cn/product/253_320x240/272/ceI7uIWCMwIg.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：24pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据"
安钛克NE 850W,899,899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10075548526084.html,https://2a.zol-img.com.cn/product/253_320x240/10/ceoAVYOJPEHxE.jpg,"电源类型：台式机电源
出线类型：全模组化
额定功率：800W
最大功率：暂无数据
主板接口：24pin
硬盘接口：4个
PFC类型：主动式
转换效率：93％"
酷冷至尊SFX V650,899,1179.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10099891048231.html,https://2a.zol-img.com.cn/product/253_320x240/964/cez9OoDMpBOT6.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：650W
最大功率：暂无数据
主板接口：24pin
硬盘接口：暂无数据
PFC类型：主动式
转换效率：暂无数据"
台达GPS -850HB,899,,,https://2b.zol-img.com.cn/product/253_320x240/845/ceSWcZTKG4Fw.png,"电源类型：台式机电源
出线类型：非模组电源
额定功率：850W
最大功率：暂无数据
主板接口：24pin
硬盘接口：10个
PFC类型：主动式
转换效率：暂无数据"
影驰名人堂GS1000 GOLD,899,899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100147956764.html,https://2b.zol-img.com.cn/product/271_320x240/179/ceJMj9usOg.jpg,"电源类型：台式机电源
出线类型：全模组化
额定功率：1000W
最大功率：2000W
主板接口：20+4pin
硬盘接口：8个
PFC类型：APFC
转换效率：91%"
振华LEADEX III PROA Series 850W,899,899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100177876618.html,https://2a.zol-img.com.cn/product/271_320x240/340/ce5gS8kr6uU.jpg,"电源类型：台式机电源
出线类型：非模组化
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：暂无数据"
华硕ROG STRIX 650W,899,,,https://2b.zol-img.com.cn/product/212_320x240/933/ce9oLupGIsUoA.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：暂无数据
主板接口：暂无数据
硬盘接口：暂无数据
PFC类型：暂无数据
转换效率：暂无数据"
酷冷至尊V750 Gold V2,899,,,https://2f.zol-img.com.cn/product/212_320x240/201/ceD2zE4L66sLY.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：750W
最大功率：暂无数据
主板接口：24pin
硬盘接口：12个
PFC类型：主动式
转换效率：92％"
海盗船RM750,899,,,https://2d.zol-img.com.cn/product/150_320x240/599/ceK411g4hVr0Y.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：92%"
Tt 钢影Toughpower GF3 1000W,899,899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100077880731.html,https://2f.zol-img.com.cn/product/259_320x240/731/ce6hhOw81HpRA.jpg,"电源类型：台式机电源
出线类型：全模组化
额定功率：1000W
最大功率：暂无数据
主板接口：24pin
硬盘接口：12个
PFC类型：主动式
转换效率：暂无数据"
银欣ST60F-T1,899,,,https://2d.zol-img.com.cn/product/200_320x240/69/ce5YIzNIB0hMw.jpg,"电源类型：台式机电源
出线类型：非模组电源
额定功率：600W
最大功率：暂无数据
主板接口：暂无数据
硬盘接口：暂无数据
PFC类型：主动式（功率因数为0.98）
转换效率：92"
海韵FOCUS+700FX,899,,,https://2a.zol-img.com.cn/product/187_320x240/190/ceKYVKl1OW0k.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：700W
最大功率：暂无数据
主板接口：暂无数据
硬盘接口：暂无数据
PFC类型：主动式
转换效率：暂无数据"
银欣SST-SX600-G,899,,,https://2e.zol-img.com.cn/product/145_320x240/950/ce6jG7dqZfmI.jpg,"电源类型：台式机电源，小机箱电源
出线类型：暂无数据
最大功率：600W
额定功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：20%-100%，负载时可达87%-90%"
长城Fire 650W,899,899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10035976428573.html,https://2e.zol-img.com.cn/product/252_320x240/408/ceuVZOUvlThI.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据"
威刚XPG Core Reactor 850 Gold,899,,,https://2c.zol-img.com.cn/product/214_320x240/386/ceX7E3V3nBUSw.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：3个
PFC类型：主动式
转换效率：暂无数据"
海韵PRIME ULTRA 650 GOLD,899,,,https://2d.zol-img.com.cn/product/196_320x240/831/ceSVnQO1IXdrU.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：650W
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：90%"
酷冷至尊GX II GOLD 850,899,649.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100064622066.html,https://2c.zol-img.com.cn/product/259_320x240/56/ce08qeS1MQht6.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：24pin
硬盘接口：6个
PFC类型：主动式（功率因数为0.98）
转换效率：90％"
海韵PRIME SnowSilent 550 GOLD,899,,,https://2e.zol-img.com.cn/product/196_320x240/544/ce3b2MIxGfXzE.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：550W
最大功率：550W
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：94%"
银欣SX650-G,899,,,https://2a.zol-img.com.cn/product/196_320x240/762/ceIKt3LwmTl3Y.jpg,"电源类型：台式机电源，小机箱电源
出线类型：暂无数据
额定功率：650W
最大功率：650W
主板接口：20+4pin
硬盘接口：6个
PFC类型：主动式
转换效率：20%-100%，负载时可达87%-90%"
台达科技MK850,899,929.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100030497442.html,https://2d.zol-img.com.cn/product/259_320x240/919/cemKPRdzTS6iU.png,"电源类型：台式机电源
出线类型：全模组化
额定功率：850W
最大功率：暂无数据
主板接口：20+4 pin
硬盘接口：7个
PFC类型：主动式
转换效率：暂无数据"
长城N12,899,969.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100068084602.html,https://2f.zol-img.com.cn/product/259_320x240/11/ce6yn1c0e8vg.jpg,"电源类型：标准电源（atx）
出线类型：全模组化
额定功率：1200W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式PFC
转换效率：暂无数据"
鑫谷GP1100G黑金全模,899,,,https://2d.zol-img.com.cn/product/221_320x240/21/ceyjTpN5Uqtx.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：1000W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：12个
PFC类型：主动式
转换效率：92.85%（50% Load 230V）"
NZXT C750,899,,,https://2e.zol-img.com.cn/product/205_320x240/954/ceZTYGY2ZWY.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：750W
最大功率：暂无数据
主板接口：24pin
硬盘接口：暂无数据
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据"
Tt Toughpower GF1 ARGB 650W,899,,,https://2f.zol-img.com.cn/product/205_320x240/891/ceW6jqVSFhs6.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：700W
主板接口：24pin
硬盘接口：9个
PFC类型：主动式
转换效率：90%"
be quiet! 80PLUS 650W,899,,,https://2a.zol-img.com.cn/product/197_320x240/834/cedwqPfA7Jpw2.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：暂无数据
PFC类型：暂无数据
转换效率：暂无数据"
爱国者ES1000 ATX3.0 白色款,899,,,https://2b.zol-img.com.cn/product/252_320x240/509/ceWbEPBKHXBYI.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：1000W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据"
先马XP850W,899,529.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100054420976.html,https://2b.zol-img.com.cn/product/252_320x240/13/ceGb4sdMvjOXY.jpg,"电源类型：台式机电源
出线类型：全模组化
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据"
艾湃电竞SFX-850M,899,,,https://2f.zol-img.com.cn/product/252_320x240/869/ceIdcucYsevgQ.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据"
海韵Core GX750(ATX3),899,619.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100144989456.html,https://2b.zol-img.com.cn/product/270_320x240/163/ceRFF41pPk16A.jpg,"电源类型：台式机电源
出线类型：全模组化
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：暂无数据
PFC类型：主动式
转换效率：暂无数据"
海韵Core GX850(ATX3),899,999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100144989454.html,https://2f.zol-img.com.cn/product/270_320x240/203/ceYNjYKmzKwzg.jpg,"电源类型：台式机电源
出线类型：全模组化
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：暂无数据
PFC类型：主动式
转换效率：暂无数据"
全汉HGT Pro 850W,899,559.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100022059195.html,https://2c.zol-img.com.cn/product/252_320x240/112/ceUWkmcOPO1Ig.jpg,"电源类型：台式机电源
出线类型：半模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：暂无数据
PFC类型：暂无数据
转换效率：暂无数据"
海韵PRIME GX650,899,,,https://2c.zol-img.com.cn/product/211_320x240/710/ceXHpD96RKcM.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：5个
PFC类型：主动式
转换效率：暂无数据"
华硕TUF-GAMING-750G,899,899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10063924658071.html,https://2c.zol-img.com.cn/product/270_320x240/456/ceJyNARGsbUyk.jpg,"电源类型：台式机电源，标准电源（atx）
出线类型：全模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：5个
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据"
全汉MS600,899,519.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10061126365221.html,https://2d.zol-img.com.cn/product/252_320x240/253/cev2lIue7aWvQ.png,"电源类型：台式机电源
出线类型：全模组电源
额定功率：600W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据"
全汉Hydro G pro 850W,899,1177.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100086569514.html,https://2e.zol-img.com.cn/product/252_320x240/60/cefDVbtmTKEh2.png,"电源类型：台式机电源
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：暂无数据
硬盘接口：暂无数据
PFC类型：暂无数据
转换效率：暂无数据"
昆仑SFX-KL-M750G冰山版,899,799.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10108129944632.html,https://2f.zol-img.com.cn/product/270_320x240/131/ceXKGRzV74B6Q.jpg,"电源类型：台式机电源，小型电源（sfx）
出线类型：全模组化
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式（功率因数为0.98）
转换效率：≥90%"
三段式地狱幽灵AS1200,899,,,https://2f.zol-img.com.cn/product/217_320x240/597/cesXWhONmOA.jpg,"电源类型：台式机电源
出线类型：非模组电源
额定功率：1200W
最大功率：暂无数据
硬盘接口：4个
主板接口：暂无数据
PFC类型：暂无数据
转换效率：暂无数据"
